row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability
54,G,TRUE,64,FALSE,TRUE,X,Head,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,employed,salaried,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.437
55,G,FALSE,29,FALSE,TRUE,X,Head,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,3,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,3,0.883
56,C,FALSE,56,FALSE,TRUE,P,Head,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,other,other,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.751
57,I,FALSE,60,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.728
58,D,TRUE,35,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,self_employed,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,1,2,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.999
59,F,FALSE,45,FALSE,TRUE,Q,Head,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.875
60,J,TRUE,46,FALSE,FALSE,O,Head,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.342
61,F,FALSE,24,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,employed,self_employed,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,3,1.666666667,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
62,A,FALSE,61,TRUE,TRUE,Q,Sister/Brother,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,retired_or_disabled,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.982
63,I,FALSE,43,TRUE,TRUE,Q,Spouse,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,0.846
64,D,FALSE,24,TRUE,TRUE,X,Head,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,3,2.333333333,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.95
65,I,FALSE,30,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.846
66,F,FALSE,25,TRUE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,unemployed,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,3,1.333333333,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,2,0.191
67,G,TRUE,49,FALSE,TRUE,X,Head,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,1,1,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,3,0.355
68,I,TRUE,17,FALSE,FALSE,Q,Son/Daughter,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.728
69,A,FALSE,24,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.987
70,A,TRUE,31,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.969
71,G,TRUE,57,FALSE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,salaried,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,,,,,1,2,FALSE,FALSE,TRUE,2,TRUE,TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,6,0.228
72,F,TRUE,30,TRUE,TRUE,Q,Father/Mother,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,0.191
73,D,FALSE,30,TRUE,TRUE,Q,Spouse,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.999
74,C,FALSE,70,TRUE,FALSE,P,Head,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,retired_or_disabled,not_working,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,1,4,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.849
75,D,TRUE,20,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,2,4.5,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.456
76,D,TRUE,22,FALSE,FALSE,X,Other,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,,,,,2,3,TRUE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,5,0.368
77,D,TRUE,40,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,retired_or_disabled,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,1,5,TRUE,TRUE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.271
78,C,TRUE,42,FALSE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,TRUE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0.939
79,G,FALSE,42,TRUE,FALSE,X,Head,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,1,4,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,1,5,0.216
80,J,TRUE,40,TRUE,TRUE,X,Head,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,4,0.216
81,A,FALSE,20,TRUE,TRUE,Q,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,0.633
82,A,FALSE,56,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,2,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,1,0.507
83,D,FALSE,62,TRUE,FALSE,X,Other,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,self_employed,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,4,5,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,4,0.081
84,J,TRUE,34,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.342
85,C,TRUE,18,TRUE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.957
86,A,FALSE,23,FALSE,FALSE,Q,Son/Daughter,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,unemployed,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1,0.604
87,C,TRUE,26,TRUE,TRUE,P,Other,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,1,5,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,2,0.751
88,A,TRUE,30,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.732
89,J,FALSE,21,FALSE,FALSE,Q,Head,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,irregular_seasonal,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,2,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.826
90,I,FALSE,50,FALSE,TRUE,Q,Head,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.992
91,A,FALSE,26,TRUE,TRUE,Q,Spouse,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.879
92,D,FALSE,30,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,3,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,8,0.97
93,A,FALSE,30,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,4,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.915
94,D,FALSE,21,FALSE,FALSE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,1,4,FALSE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.796
95,G,TRUE,22,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,TRUE,TRUE,TRUE,1,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.371
96,J,FALSE,26,TRUE,FALSE,X,Son/Daughter,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,other,other,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,3,0.453
97,F,TRUE,40,TRUE,TRUE,X,Father/Mother,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.492
98,C,FALSE,35,FALSE,TRUE,P,Head,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0.751
99,F,FALSE,30,FALSE,TRUE,Q,Head,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0.875
100,D,TRUE,52,TRUE,FALSE,X,Head,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,employed,self_employed,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,3,5,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.569
101,I,FALSE,35,FALSE,TRUE,Q,Head,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,employed,self_employed,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,0,0,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.886
102,F,FALSE,15,TRUE,FALSE,Q,Son/Daughter,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,other,other,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1
103,I,TRUE,45,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.035
104,D,FALSE,37,FALSE,TRUE,X,Head,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,employed,salaried,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,3,0.456
105,A,FALSE,30,FALSE,TRUE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,self_employed,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,0,0,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1,0.987
106,A,FALSE,61,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,0,0,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.879
107,J,FALSE,28,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,salaried,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,,,,,2,1.5,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,5,0.342
108,J,TRUE,21,FALSE,FALSE,X,Head,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,4,4.25,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2,0.027
109,J,FALSE,23,FALSE,TRUE,X,Son/Daughter,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,4,5,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0.826
